TTHERM_ID,000min_A,000min_B,030min_A,030min_B,060min_A,060min_B,090min_A,090min_B,120min_A,120min_B,150min_A,150min_B,180min_A,180min_B,210min_A,210min_B,240min_A,240min_B
TTHERM_01532654,1.2391,2.72475,0.931602,2.22994,0.792371,1.85823,0.935517,1.70636,1.04136,2.03203,0.788745,2.15331,0.878652,1.54936,1.09581,1.16595,1.31426,1.1515
TTHERM_01533608,0.021272,0.0226833,0.0119018,0.0110415,0.0113594,0.00843486,0.00411719,0.00592555,0.00679083,0.00765611,0.00576184,0.0150707,0.0119874,0.0107862,0.00634125,0.0062943,0.00875427,0.00351279
TTHERM_01535640,0.110587,0.0717908,0.0763533,0.0246762,0.0626734,0.0517927,0.0274412,0.0700303,0.00675396,0.0603161,0.0357682,0.0412583,0.0710082,0.0354595,0.0782111,0.0562718,0.0841908,0.0582481
TTHERM_01535642,0.177974,0.138146,0.131645,0.195631,0.0899634,0.232495,0.0760517,0.130457,0.141591,0.120216,0.0676871,0.0549122,0.0944946,0.150878,0.0125365,0.0994228,0.190437,0.0735587
TTHERM_01539698,0.0,0.0025376,0.00274238,0.00286117,0.00290712,0.00930194,0.0,0.0,0.0,0.0027268,0.0,0.0094027,0.00744014,0.0195661,0.0036548,0.00728256,0.0,0.0
TTHERM_01539699,2.32024,2.77263,1.24992,2.67085,0.986921,1.91131,0.714487,1.48072,0.936209,1.59929,0.791941,1.26916,0.8952,1.2355,1.26334,1.52446,1.8668,1.7097
TTHERM_01542268,0.883317,1.35217,0.73706,1.09633,0.500029,0.865071,0.577399,0.885653,0.626091,1.00914,0.709236,0.855838,0.71526,0.800855,0.943549,0.804434,0.891359,0.84079
TTHERM_01542273,0.229065,0.693791,0.110258,0.224122,0.231067,0.374817,0.248206,0.329729,0.0,0.206681,0.12796,0.103663,0.0,0.0,0.0,0.0,0.102945,0.107392
TTHERM_01542771,2.79921,5.30921,4.27008,6.15492,3.61322,7.77398,3.03359,8.98683,4.34164,7.28373,5.16054,8.85802,4.30631,6.24776,3.85484,5.97922,4.79949,5.90472
TTHERM_01543372,0.453178,0.487484,0.45502,0.456995,0.290367,0.470835,0.209119,0.235651,0.244196,0.228375,0.1649,0.26183,0.18829,0.305104,0.391871,0.341554,0.491748,0.32302
TTHERM_01546850,0.994209,2.18296,0.833235,1.61983,0.377883,1.42971,0.46708,1.13445,0.55151,0.824286,0.417299,1.2381,0.499648,0.638908,0.702396,0.663327,1.01247,1.10938
TTHERM_01546860,2.70107,2.99297,6.48436,5.12434,7.6201,5.47601,5.33905,4.15404,4.4995,3.61254,5.0475,3.16825,6.2408,4.60088,7.66757,6.37065,7.97389,6.90752
TTHERM_01547814,1.36517,1.31582,0.950619,1.28692,0.625583,0.899753,0.531182,0.704414,0.495156,0.609681,0.760743,0.638773,0.759261,0.834077,0.897544,0.957602,1.33009,0.955588
TTHERM_01549510,0.519011,0.854923,0.319089,0.941233,0.246842,0.719349,0.315706,0.449413,0.263331,0.571575,0.50622,0.8343,0.359642,0.555616,0.33292,0.384991,0.46913,0.606635
TTHERM_01549934,0.0399121,0.12193,0.0189109,0.0491838,0.0100069,0.0160335,0.0217233,0.0470201,0.0214641,0.0172746,0.0227386,0.0366078,0.0285763,0.0380651,0.0126308,0.0100346,0.0260839,0.0463879
TTHERM_01549936,3.23674,2.94998,2.38611,2.86858,1.57248,2.50367,1.41055,2.26205,1.47534,1.9781,1.54051,1.82261,1.56219,1.92473,2.27013,2.24732,2.72552,2.4597
TTHERM_01549940,0.0654285,0.184117,0.0068807,0.0931585,0.0,0.0408388,0.02374,0.0753037,0.0,0.0440792,0.00829019,0.0867481,0.0,0.0415565,0.00918317,0.00729452,0.0695948,0.0337845
TTHERM_01550950,1.02882,1.08931,0.386793,0.951605,0.120064,0.571105,0.153409,0.451194,0.136493,0.524951,0.200907,0.536887,0.221685,0.43634,0.338191,0.41002,0.551878,0.615634
TTHERM_01550952,0.235339,0.39712,0.0969739,0.25152,0.0615739,0.177966,0.100245,0.192886,0.121054,0.230275,0.183277,0.243994,0.146538,0.172251,0.0722661,0.141034,0.115922,0.0951421
TTHERM_01550954,4.46381,6.96906,1.84475,4.30409,1.37198,4.80228,0.867024,3.66142,1.55011,3.5066,1.05733,4.62437,1.5416,3.29699,1.85877,1.53646,1.4525,2.19733
TTHERM_01550955,1.00881,1.81508,0.622552,1.51327,1.16347,1.45685,0.852049,1.33872,1.01521,1.35058,1.07928,1.46274,1.07676,1.25391,1.11727,1.11229,1.39697,1.20783
TTHERM_01556385,0.0323319,0.0854829,0.0137747,0.0386038,0.0,0.00895213,0.0,0.0236445,0.0,0.0218514,0.0,0.0114867,0.0,0.0102548,0.0158669,0.0,0.00971963,0.0116666
TTHERM_01556705,0.0261182,0.0455662,0.0,0.0901319,0.0131056,0.0420243,0.0284323,0.0615989,0.0,0.0790728,0.104058,0.10771,0.012485,0.049879,0.0497129,0.0263342,0.0113957,0.0485908
TTHERM_01557020,0.37531,0.361113,0.193669,0.369912,0.110541,0.266057,0.158651,0.302538,0.200369,0.27462,0.260236,0.194179,0.189068,0.239994,0.297837,0.286989,0.376127,0.297422
TTHERM_01557021,1.17289,1.33781,0.875256,1.38796,0.654799,1.09462,0.530375,0.93763,0.72852,1.15966,0.657867,0.894498,0.796941,0.880305,0.735488,0.840425,0.918236,0.923837
TTHERM_01557022,8.12903,12.1994,7.57125,11.3992,5.88648,10.2536,5.78634,10.2692,5.6624,11.0067,5.80814,10.6414,5.47166,8.41816,6.51398,7.50181,7.51414,7.86191
TTHERM_01558026,0.0,0.0622845,0.0677567,0.277017,0.0,0.0,0.153572,0.134699,0.150824,0.180748,0.0,0.0,0.0,0.136004,0.0,0.0721375,0.0627558,0.132344
TTHERM_01561060,0.312082,0.444125,1.29998,0.811476,0.456876,0.321165,0.185302,0.34921,0.121667,0.464349,0.224868,0.284831,0.218293,0.272222,0.617577,0.318069,1.49424,0.476095
TTHERM_01565130,0.023359,0.0457838,0.0441146,0.034481,0.0408787,0.0798939,0.03183,0.0932883,0.025001,0.106686,0.0533333,0.107123,0.0166595,0.0500585,0.00730543,0.0234701,0.0354965,0.0217233
TTHERM_01571180,0.150622,0.338255,0.0271531,0.176752,0.0431333,0.0460461,0.0312295,0.087801,0.0848996,0.111832,0.057256,0.0592539,0.0341902,0.0956633,0.0362381,0.0719627,0.0686599,0.186657
TTHERM_01571190,0.583951,1.30575,0.296399,0.748583,0.136905,0.612271,0.169505,0.625533,0.146297,0.554726,0.221122,0.552021,0.149299,0.353968,0.297852,0.374794,0.34067,0.308093
TTHERM_01573225,0.225489,0.313036,0.0863572,0.355452,0.0454246,0.148698,0.0,0.174797,0.0,0.196209,0.101563,0.0829557,0.217581,0.0445368,0.0575819,0.0933423,0.121153,0.0843077
TTHERM_01573230,0.184545,0.160148,0.0873504,0.236042,0.0184406,0.177726,0.11999,0.173526,0.0197419,0.17449,0.0209081,0.134749,0.0528942,0.035216,0.164013,0.0933208,0.0803628,0.205301
TTHERM_01575240,3.70303,3.20141,2.08617,2.27496,1.56203,1.75694,1.46208,1.82396,2.10008,2.53249,2.89403,2.45888,4.74072,3.45744,3.75941,4.20013,2.71912,3.96603
TTHERM_01575242,64.8743,158.995,100.457,140.402,87.8384,136.836,83.7841,111.002,101.494,138.749,87.1192,166.826,81.5349,125.021,73.0145,93.0699,60.3598,85.463
TTHERM_01576270,0.0820654,0.395198,0.0350298,0.215967,0.0123508,0.0593963,0.0267988,0.0743549,0.0264679,0.0851929,0.0420463,0.135392,0.0678253,0.15275,0.0936593,0.0715062,0.107373,0.068692
TTHERM_01576280,0.0620197,0.0541073,0.0,0.0856076,0.0248928,0.0615475,0.0135028,3.24333e-08,0.0133359,0.0,0.0141232,0.0355981,0.011855,0.0118411,0.0,0.0,0.0108207,0.0461487
TTHERM_01577282,0.25754,0.366505,0.167253,0.400949,0.176859,0.272679,0.103291,0.281366,0.160274,0.433769,0.169701,0.298088,0.0907335,0.297747,0.223686,0.246106,0.224788,0.201754
TTHERM_01577283,0.764263,1.03736,0.410299,0.720238,0.224958,0.720097,0.226029,0.625674,0.241181,0.626643,0.331278,0.479985,0.222366,0.364011,0.420446,0.52537,0.520666,0.486234
TTHERM_01577284,0.557244,1.08192,0.298445,0.972785,0.289744,0.756592,0.35589,0.671326,0.355154,0.562322,0.205526,0.716955,0.288786,0.574242,0.356971,0.387889,0.556486,0.549819
TTHERM_01577285,0.504125,0.580885,0.281173,0.745197,0.222926,0.583992,0.193383,0.503622,0.206819,0.333145,0.101053,0.379674,0.155807,0.255012,0.225697,0.25411,0.504174,0.400666
TTHERM_01577286,0.0,0.0264114,0.0382052,0.0198304,0.0302087,0.0322682,0.0328104,0.018956,0.064794,0.0524006,0.0800807,0.111143,0.0287557,0.0191656,0.0254207,0.0302935,0.035196,0.0280729
TTHERM_01577288,0.159917,0.671806,0.136348,0.532968,0.149622,0.560074,0.0952951,0.568823,0.178103,0.500839,0.205675,0.578763,0.147152,0.318652,0.260564,0.294199,0.310376,0.499986
TTHERM_01577292,2.8444,2.6259,1.76995,2.77879,1.4134,2.07512,1.04113,1.8545,1.16607,2.13336,1.50485,1.582,1.18541,1.68349,1.87435,1.63524,2.65455,2.00684
TTHERM_01577294,0.717152,0.749119,0.450868,0.615429,0.392236,0.53741,0.262873,0.47444,0.277627,0.454338,0.351314,0.389563,0.293794,0.476282,0.495314,0.334542,0.51477,0.518447
TTHERM_01579310,0.929733,2.79072,0.960607,1.89684,1.05179,1.87314,1.05457,1.74133,1.0778,1.71833,1.01387,2.17325,0.738087,1.17835,0.520361,0.939943,0.717702,0.830359
TTHERM_01579320,2.20477,2.36295,1.74828,2.47567,1.44838,1.81567,0.897971,1.65988,0.851784,1.76745,0.877905,1.47572,0.992805,1.82278,1.2129,1.57457,1.51598,1.72138
TTHERM_01583440,0.0,0.0,0.174192,0.0,0.0,0.0,0.0,0.16248,0.0,0.171719,0.560532,0.200157,0.334065,0.13479,0.0,0.0,0.0,0.0
TTHERM_01583443,0.0159898,0.0428708,0.0466158,0.0644168,0.0159317,0.0393195,0.0,0.0153154,0.0534019,0.0139628,0.0189,0.0,0.0,0.0156241,0.020099,0.0,0.0548501,0.0
TTHERM_01583450,4.44831,4.41385,3.7804,4.06023,2.66164,3.22584,2.49127,3.60107,2.11907,3.5145,2.2417,2.99182,2.60501,3.18996,2.81517,3.21016,3.96618,3.85324
TTHERM_01585460,0.0312578,0.0648907,0.0569901,0.127005,0.071759,0.129411,0.0266068,0.115093,0.0431849,0.106714,0.0456439,0.102239,0.0389092,0.0826736,0.0786435,0.0954338,0.0821923,0.0889844
TTHERM_01586460,0.0100772,0.0176587,0.0127156,0.0147001,0.0104305,0.0199578,0.00361978,0.0237218,0.00508609,0.0228747,0.00539447,0.0271534,0.00748192,0.0178367,0.00556516,0.0193664,0.0110099,0.0202437
TTHERM_01586466,0.104381,0.148058,0.0495463,0.0904421,0.025297,0.0740417,0.0421931,0.096531,0.0544281,0.0972357,0.0682244,0.124365,0.0713306,0.0936453,0.0705006,0.0754664,0.0655902,0.0802058
TTHERM_01587450,8.48484,15.3373,10.1344,17.5426,8.69543,21.4565,10.1474,24.1549,10.3107,25.8763,9.3643,24.5675,6.04437,14.4058,6.5223,11.9185,8.67663,14.2301
TTHERM_01587460,0.105184,0.0815005,0.0707646,0.100656,0.1091,0.215947,0.2668,0.277298,0.624841,0.424154,1.34205,0.473508,1.0347,0.64771,0.394446,0.563166,0.140654,0.341545
TTHERM_01591555,2.4212,4.99471,1.85756,3.52653,0.939861,3.01926,0.855719,2.5733,0.994112,2.37241,0.777134,2.62344,1.17735,1.76411,1.21393,1.54116,1.73692,2.1602
TTHERM_01591560,0.103007,0.561454,0.0976909,0.329411,0.163218,0.536772,0.102636,0.4857,0.147487,0.52688,0.205109,0.542475,0.212528,0.408586,0.271253,0.301235,0.291088,0.374364
TTHERM_01591564,1.08585,1.11871,0.648253,1.07009,0.555267,0.834345,0.543781,0.849299,0.712031,0.657717,0.618214,0.905732,0.642697,0.808275,1.09994,0.928511,0.908723,0.857941
TTHERM_01592570,0.956533,2.41593,1.1821,2.30837,1.13466,2.37165,1.12223,2.31698,1.53171,2.57219,0.993243,2.95904,0.666074,1.60883,0.717139,0.844532,0.667685,0.790996
TTHERM_01592580,0.897306,2.43986,1.29948,1.89323,0.842859,1.61457,0.927876,1.56237,0.887349,1.29475,0.953373,1.75617,0.646466,1.04121,0.771173,0.851201,0.694922,0.679806
TTHERM_01592590,1.028,0.906307,0.671757,0.877423,0.502789,0.667779,0.574087,0.609259,0.708767,0.589368,0.890074,0.478746,0.826863,0.555068,1.01074,0.832417,1.21478,0.833226
TTHERM_01594600,175.5,322.142,179.306,301.306,241.606,359.449,277.683,370.548,274.082,402.205,220.677,390.748,179.47,291.465,181.665,202.309,175.705,199.662
TTHERM_01594602,0.0805418,0.0991684,0.0959946,0.136933,0.068743,0.119466,0.0524642,0.116831,0.0631986,0.199063,0.0566725,0.0561267,0.0863752,0.117401,0.101994,0.0559301,0.190423,0.173603
TTHERM_01594606,0.0308753,0.08111,0.0445273,0.0769071,0.0,0.0388692,0.017796,0.0146844,0.0362057,0.0269026,0.0,0.0,0.0,0.029727,0.0194449,0.0307817,0.0539166,0.0142669
TTHERM_01594610,0.90672,2.76145,0.681746,1.9335,0.474427,1.46483,0.47205,1.39325,0.48763,1.45037,0.47167,1.41024,0.479811,1.0057,0.648685,0.604542,0.721349,0.989672
TTHERM_01596729,0.0906582,0.551924,0.519581,0.834369,0.364997,0.586905,0.263113,0.830138,0.5828,0.390348,0.478716,0.771746,0.378037,0.464354,0.193467,0.27732,0.345134,0.535672
TTHERM_01597630,0.0134555,0.0218464,0.0072598,0.0265204,0.00577324,0.0277033,0.00904768,0.0252988,0.0124216,0.0166711,0.00658656,0.0272049,0.00914015,0.0170893,0.00725407,0.00576049,0.00500618,0.0258092
TTHERM_01598642,1.35847,1.93516,0.880826,1.89171,0.547365,1.59987,0.613647,1.174,0.730566,1.21786,0.542236,1.30964,0.520687,1.14406,0.783706,0.824051,1.01953,1.10735
TTHERM_01598644,0.250344,0.653395,0.134125,0.538649,0.0469709,0.251273,0.0170138,0.265001,0.100535,0.215756,0.0354733,0.214209,0.119406,0.25336,0.218647,0.173508,0.122676,0.217654
TTHERM_01600639,0.134978,0.247507,0.0768677,0.239559,0.0135472,0.152288,0.0440815,0.101883,0.0580372,0.175116,0.0153629,0.111315,0.0387214,0.0644544,0.0342671,0.0544579,0.0706857,0.0878961
TTHERM_01600650,0.00207216,0.0544927,0.00391332,0.0210988,0.0128548,0.0451614,0.00676628,0.0314678,0.00701551,0.0165106,0.0170267,0.00973998,0.0118246,0.0140373,0.00288593,0.0255873,0.0315407,0.0279925
TTHERM_01605678,0.0557726,0.257773,0.0880624,0.128269,0.0814392,0.17953,0.0604655,0.104742,0.0198726,0.112162,0.0,0.20464,0.0531349,0.123855,0.117887,0.037576,0.0646916,0.0344248
TTHERM_01605679,0.0,0.0281433,0.0153388,0.0318346,0.0,0.0650117,0.0,0.0609697,0.0173433,0.111617,0.0,0.0739004,0.0,0.0,0.0,0.0,0.0282097,0.0
TTHERM_01606700,0.185032,0.211397,0.0198286,0.0155009,0.00525206,0.0284386,0.034237,0.0197335,0.0225717,0.0113514,0.0239268,0.0240727,0.0117088,0.0349333,0.0595038,0.0420096,0.0501378,0.0416986
TTHERM_01608700,9.05501,5.86462,15.833,5.41249,8.71105,4.7941,8.3951,3.89961,9.48014,5.26406,9.84085,5.95244,8.61717,7.71422,8.51932,8.81436,5.66962,7.2265
TTHERM_01608720,0.135117,0.215539,0.0333403,0.0694852,0.0529778,0.0800983,0.0447619,0.110592,0.0569066,0.0865341,0.040212,0.0647326,0.039181,0.0615323,0.0296509,0.0412143,0.0357651,0.0272954
TTHERM_01609740,0.403417,0.65658,0.338425,1.39108,0.762689,1.68004,0.383516,1.58285,0.700185,1.68672,0.907813,1.23777,1.12137,1.1169,0.708349,0.772726,0.803456,0.944806
TTHERM_01609750,0.27953,0.350416,0.402347,0.36248,0.261132,0.307517,0.228689,0.290571,0.287867,0.260457,0.392775,0.338229,0.443956,0.33755,0.358412,0.358343,0.30365,0.345127
TTHERM_01613750,0.523693,0.654204,0.412255,0.493966,0.0457896,0.22056,0.0991517,0.387691,0.122165,0.569838,0.36175,0.624428,0.327804,0.479985,0.261802,0.346935,0.259374,0.424258
TTHERM_01613758,0.350892,0.378755,0.173243,0.277696,0.188983,0.289556,0.202538,0.327446,0.217563,0.306575,0.297485,0.356693,0.263006,0.361509,0.23421,0.324162,0.235467,0.311105
TTHERM_01613760,6.25248,6.96614,4.74494,5.97363,7.23418,7.00942,8.16497,6.89631,8.13431,7.38638,8.1725,7.19723,8.06868,7.12213,7.85797,7.45314,6.61291,6.56288
TTHERM_01615820,2.46934,4.68082,2.11315,5.76366,2.35818,6.18907,2.68237,7.1951,3.70229,8.42869,2.76783,7.01511,3.1034,4.88479,1.95108,3.06961,2.07129,4.62597
TTHERM_01618808,6.12598,14.6008,9.00575,14.2325,7.36438,18.0375,9.67273,23.7718,4.98244,19.6229,5.8133,18.7238,4.69223,14.8586,3.44026,11.2121,5.90509,16.0727
TTHERM_01618810,0.495805,1.02455,0.601367,1.25485,0.54052,1.37349,0.5165,1.74434,0.547365,1.71662,0.546689,1.39379,0.401199,0.971905,0.277688,0.657469,0.428621,1.06571
TTHERM_01619819,0.0010609,0.000992929,0.00508564,0.00424539,0.0098753,0.00542931,0.00223603,0.00941861,0.00110647,0.00729955,0.00134102,0.00782428,0.00111211,0.00101164,0.00131243,0.00328041,0.00279117,0.0
TTHERM_01619846,0.331361,0.609009,0.3427,0.300725,0.049711,0.46395,0.0649667,0.565623,0.29872,0.952696,0.524626,0.70814,0.402288,0.281427,0.228473,0.485082,0.377668,0.675085
TTHERM_01620830,2.21167,2.74113,2.10656,2.66315,1.58184,3.07171,1.6205,3.42647,1.82608,3.7265,2.94551,4.03262,1.9996,3.11608,2.30751,3.36628,2.40248,3.98122
TTHERM_01624890,5.92808,4.5188,5.97216,2.3802,2.10082,1.84128,2.39303,1.57577,2.33691,2.03337,2.66592,2.80096,2.26843,2.63363,1.87815,2.2192,1.48133,1.81678
TTHERM_01624900,6.60481,5.18334,7.55514,6.01799,8.7337,6.44887,8.55721,6.56222,8.30762,6.87167,9.82663,6.41284,11.1363,8.18467,9.59311,8.87295,9.10251,8.43566
TTHERM_01627900,0.0950475,0.661297,0.181682,0.718766,0.0638063,0.359086,0.13794,0.300421,0.101845,0.35464,0.107501,0.260085,0.0305209,0.213071,0.0,0.0970265,0.111453,0.177492
TTHERM_01627910,1.03086,1.64299,0.791624,1.41674,0.992612,1.54778,1.16091,1.48281,1.07143,1.27184,1.1075,1.04522,1.10288,1.07761,1.2857,1.24695,1.55565,1.32041
TTHERM_01628914,0.0398272,0.0253001,0.0492863,0.0148178,0.0261985,0.00601939,0.0245487,0.00353375,0.0128379,0.00815041,0.0322014,0.0155497,0.0125116,0.0140552,0.00709265,0.0206517,0.0194333,0.0144229
TTHERM_01636861,0.0,0.0097816,0.0,0.0,0.0,0.00448956,0.0,0.00526907,0.0,0.0242559,0.0,0.0308465,0.0,0.0,0.00706261,0.0224383,0.0,0.0208086
TTHERM_01638940,0.820654,0.820148,0.544751,0.631761,0.427706,0.52111,0.612019,0.590532,0.570156,0.491932,0.865494,0.491342,0.812984,0.623311,1.19066,0.744609,1.01963,0.782405
TTHERM_01645000,0.0,0.000988157,0.00320001,0.00334102,0.0,0.0018091,0.00246009,0.00106214,0.00121732,0.00490158,0.0,0.00207815,0.0085947,0.00322232,0.00142074,0.00564083,0.0,0.00104946
TTHERM_01651032,0.163317,0.458864,0.155336,0.214739,0.0911423,0.248694,0.0197544,0.137157,0.0779598,0.235141,0.0618674,0.166067,0.052172,0.138872,0.0462312,0.0918742,0.1111,0.202705
TTHERM_01652016,0.995577,2.19454,0.346706,1.52895,0.383876,0.858933,0.468962,1.22217,0.428223,1.11897,0.386134,1.13525,0.427725,1.05617,0.469434,0.923976,0.805331,0.621699
TTHERM_01657030,10.0427,21.36,9.23831,21.8216,7.06752,19.1072,8.48111,18.2395,10.0365,20.2435,10.3337,25.7578,10.3208,16.9811,9.13825,9.70833,9.09043,11.6605
TTHERM_01658030,9.85115,27.8555,10.0738,21.373,6.19041,15.9804,7.236,14.6015,8.69235,18.958,7.82093,22.4156,8.98202,13.2879,6.84853,10.1726,9.92597,11.4958
TTHERM_01659050,0.122286,0.279719,0.0801379,0.190088,0.038844,0.158629,0.158995,0.194502,0.0817619,0.252425,0.140524,0.238849,0.0581248,0.212629,0.135775,0.106917,0.13229,0.233954
TTHERM_01661070,1.55327,1.36035,1.0614,1.34973,0.799115,1.08421,1.27237,1.22731,1.3656,1.15371,1.5021,1.01742,1.89335,1.19573,2.15225,1.56647,2.20088,1.55003
TTHERM_01662060,0.250051,0.547942,0.235565,0.442625,0.417768,0.684289,0.409123,0.892084,0.291278,1.08129,0.420878,0.919411,0.319178,0.764688,0.319668,0.592218,0.313573,0.586611
TTHERM_01662068,0.0734618,0.381287,0.281705,0.143943,0.14833,0.119599,0.0,0.140175,0.0784781,0.187856,0.164418,0.0664855,0.0712644,0.282647,0.0,0.0,0.0,0.0
TTHERM_01663008,4.11368,9.29507,5.53649,9.85105,4.79425,11.9509,5.17384,13.4337,5.1803,12.7351,4.3989,13.1782,2.95063,7.6297,3.05139,6.06659,3.71146,7.0145
TTHERM_01670170,2.63654,1.78134,2.53969,2.41752,1.41973,1.75403,1.53669,1.60291,1.40273,1.45665,1.16987,1.02951,0.963259,1.07143,1.18271,1.23604,1.51617,1.29719
TTHERM_01670331,0.00375658,0.00776195,0.0,0.0,0.0,0.00771239,0.0,0.00447254,0.00932599,0.0038212,0.0105259,0.00823492,0.0247339,0.0,0.0,0.00886875,0.00426225,0.0
TTHERM_01676220,0.068569,0.153906,0.00928181,0.0772545,0.00982353,0.125913,0.031989,0.0461577,0.0316084,0.059358,0.0,0.107821,0.0187009,0.046708,0.0619905,0.0295488,0.0682793,0.0819693
TTHERM_01677654,0.262245,1.00138,0.548566,1.0737,0.37608,0.885325,0.804155,1.5862,0.557314,1.27489,0.380007,2.04533,0.480749,0.67749,0.5534,0.887716,0.457655,0.725108
TTHERM_01684977,0.479941,1.58049,0.893936,1.6703,0.614507,1.92452,0.748368,2.31994,1.01833,2.37378,0.797158,2.5592,0.535222,1.62509,0.73363,1.29431,0.822869,1.49527
TTHERM_01692300,0.921907,5.46806,2.03012,6.45242,1.57254,8.23313,1.84957,9.05857,2.02596,6.2184,1.24288,6.65255,0.510111,4.47929,2.14837,2.71097,4.70717,5.38697
TTHERM_01695310,0.0,0.215364,0.416811,0.427349,0.12536,0.505141,0.539659,0.947033,0.132557,0.849292,0.13945,0.506831,0.120187,0.119569,0.237171,0.317042,0.220159,0.697227
TTHERM_01695311,1.19868,1.70926,1.60312,2.22203,1.40342,2.79571,1.73166,3.60378,1.90427,3.19119,1.7619,2.66148,1.11291,2.08667,1.39919,2.28154,1.56319,2.54951
TTHERM_01700340,0.0978626,0.0356041,0.0386089,0.0241173,0.0327023,0.00654712,0.0177544,0.0,0.00877418,0.0,0.0185948,0.0,0.00777857,0.0,0.0309261,0.00818896,0.0213007,0.030323
TTHERM_01732486,0.509278,1.07942,0.804508,1.64904,0.725193,1.90549,0.867631,2.21568,1.13547,2.25675,1.18361,2.00543,0.599166,1.29914,0.669293,1.26495,0.927569,1.42362
TTHERM_01737569,0.235902,0.648917,0.138077,0.608507,0.145834,0.395009,0.17779,0.565815,0.11694,0.595689,0.288715,0.647714,0.208714,0.260444,0.138712,0.349138,0.349224,0.253402
TTHERM_01781750,0.0109426,0.00410024,0.00737877,0.00770256,0.00469467,0.00500579,0.00850733,0.00293881,0.00336746,0.00271175,0.0121621,0.0057485,0.0,0.00445801,0.00196589,0.0124887,0.00135685,0.00435524
TTHERM_01808878,0.146934,0.504469,0.1021,0.144852,0.0884118,0.204608,0.0959671,0.184631,0.158042,0.144155,0.133944,0.161731,0.158958,0.17749,0.198369,0.167443,0.145093,0.218585
TTHERM_01818940,1.59363e-08,0.0597029,7.44441e-06,0.0,0.0,0.0,7.83734e-05,0.109988,0.0,2.90916e-06,7.57795e-06,1.04019e-09,0.0,9.22054e-09,9.87262e-05,7.41385e-05,0.0,0.0747905
TTHERM_01865411,0.0,0.0151647,0.0,0.0695718,0.0174929,0.014013,0.0189452,0.0164487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351925,0.0,0.0161838
TTHERM_01865664,2.40015,4.46934,0.869091,2.0126,0.749636,2.408,0.934337,2.60606,0.84012,2.63071,1.10231,3.28865,0.932918,1.60778,1.31305,1.27791,1.15455,1.20093
TTHERM_01879314,3.19909,3.82757,2.80224,5.65248,2.45183,5.97269,3.99882,7.75114,3.03915,7.93601,2.94888,6.7321,2.15315,4.44285,2.23175,3.87842,3.69191,6.74825
TTHERM_01915150,14.3253,20.6102,11.4049,18.0736,12.6796,29.2147,13.4302,30.2218,12.7722,29.5724,12.2954,32.7802,11.7926,22.13,11.1921,20.1364,13.3144,23.3355
TTHERM_01948322,0.963167,1.76532,0.306186,2.19845,0.527279,1.21312,0.484491,1.05548,0.599223,0.660994,0.785158,1.50783,0.232682,1.40539,0.217967,0.903311,0.591796,0.375079
TTHERM_01956349,1.56695,2.60468,1.51299,2.73578,1.48519,3.573,1.54658,4.3232,1.8045,4.26812,1.67439,4.16615,1.43491,2.88189,1.43245,2.64938,1.50565,3.28516
TTHERM_02008420,0.664583,1.26632,0.78454,1.14253,1.74294,1.44142,2.16445,1.30773,1.56876,0.922328,1.14948,0.817854,1.03,0.837677,1.24003,0.938427,1.4243,1.12262
TTHERM_02047483,0.696011,1.21405,0.422243,1.1752,0.376963,1.07408,0.576023,1.04438,0.583245,1.27047,0.705439,1.4166,0.510397,1.0262,0.885297,0.984465,0.915156,1.0369
TTHERM_02069267,0.0292974,0.0497172,0.018507,0.00962746,0.0,0.0156911,0.0212612,0.0276102,0.0,0.0304196,0.0,0.00895783,0.0,0.0186262,0.0,0.00981944,0.0255266,0.0
TTHERM_02086282,0.14034,0.394263,0.103699,0.353657,0.015657,0.188368,0.0339509,0.250278,0.0,0.215682,0.0354733,0.128523,0.0447774,0.149036,0.0594719,0.0630231,0.0953567,0.101572
TTHERM_02091560,0.199668,0.176755,0.0347689,0.0407812,0.0414482,0.0479085,0.0104938,0.0735357,0.014848,0.0398476,0.0419752,0.0517484,0.0131331,0.0306284,0.00579533,0.0414249,0.0159844,0.0384428
TTHERM_02139630,33.8562,152.433,6.89357,21.7199,9.96156,40.9625,9.23538,26.6455,9.00726,28.3551,9.61228,33.3216,10.4552,24.6536,14.2598,18.4174,19.1776,22.7724
